url	http_code	title	title_len	description	desc_len	hreflang_count	jsonld_count	canonical	og_image_present
https://pruviq.com/coins/driftusdt/	200	Drift Protocol (DRIFT/USDT) - Coin Explorer - PRUVIQ	52	Drift Protocol (DRIFT/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DRIFT/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	189	3	4	https://pruviq.com/coins/driftusdt/	yes
https://pruviq.com/coins/dusdt/	200	D (D/USDT) - Coin Explorer - PRUVIQ	35	D (D/USDT) trading strategy simulation — backtest BB Squeeze SHORT on D/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	168	3	4	https://pruviq.com/coins/dusdt/	yes
https://pruviq.com/coins/dusk/	200	DUSK (DUSK/USDT) - Coin Explorer - PRUVIQ	41	DUSK (DUSK/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DUSK/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/duskusdt/	yes
https://pruviq.com/coins/duskusdt/	200	DUSK (DUSK/USDT) - Coin Explorer - PRUVIQ	41	DUSK (DUSK/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DUSK/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/duskusdt/	yes
https://pruviq.com/coins/dydx/	200	dYdX (DYDX/USDT) - Coin Explorer - PRUVIQ	41	dYdX (DYDX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DYDX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/dydxusdt/	yes
https://pruviq.com/coins/dydxusdt/	200	dYdX (DYDX/USDT) - Coin Explorer - PRUVIQ	41	dYdX (DYDX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DYDX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/dydxusdt/	yes
https://pruviq.com/coins/dym/	200	DYM (DYM/USDT) - Coin Explorer - PRUVIQ	39	DYM (DYM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DYM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/dymusdt/	yes
https://pruviq.com/coins/dymusdt/	200	DYM (DYM/USDT) - Coin Explorer - PRUVIQ	39	DYM (DYM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on DYM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/dymusdt/	yes
https://pruviq.com/coins/eden/	200	EDEN (EDEN/USDT) - Coin Explorer - PRUVIQ	41	EDEN (EDEN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EDEN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/edenusdt/	yes
https://pruviq.com/coins/edenusdt/	200	EDEN (EDEN/USDT) - Coin Explorer - PRUVIQ	41	EDEN (EDEN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EDEN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/edenusdt/	yes
https://pruviq.com/coins/edu/	200	Open Campus (EDU/USDT) - Coin Explorer - PRUVIQ	47	Open Campus (EDU/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EDU/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	182	3	4	https://pruviq.com/coins/eduusdt/	yes
https://pruviq.com/coins/eduusdt/	200	Open Campus (EDU/USDT) - Coin Explorer - PRUVIQ	47	Open Campus (EDU/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EDU/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	182	3	4	https://pruviq.com/coins/eduusdt/	yes
https://pruviq.com/coins/egld/	200	MultiversX (EGLD/USDT) - Coin Explorer - PRUVIQ	47	MultiversX (EGLD/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EGLD/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/egldusdt/	yes
https://pruviq.com/coins/egldusdt/	200	MultiversX (EGLD/USDT) - Coin Explorer - PRUVIQ	47	MultiversX (EGLD/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EGLD/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/egldusdt/	yes
https://pruviq.com/coins/eigen/	200	EigenCloud (prev. EigenLayer) (EIGEN/USDT) - Coin Explorer - PRUVIQ	67	EigenCloud (prev. EigenLayer) (EIGEN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EIGEN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	204	3	4	https://pruviq.com/coins/eigenusdt/	yes
https://pruviq.com/coins/eigenusdt/	200	EigenCloud (prev. EigenLayer) (EIGEN/USDT) - Coin Explorer - PRUVIQ	67	EigenCloud (prev. EigenLayer) (EIGEN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EIGEN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	204	3	4	https://pruviq.com/coins/eigenusdt/	yes
https://pruviq.com/coins/ena/	200	Ethena (ENA/USDT) - Coin Explorer - PRUVIQ	42	Ethena (ENA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/enausdt/	yes
https://pruviq.com/coins/enausdt/	200	Ethena (ENA/USDT) - Coin Explorer - PRUVIQ	42	Ethena (ENA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/enausdt/	yes
https://pruviq.com/coins/enj/	200	Enjin Coin (ENJ/USDT) - Coin Explorer - PRUVIQ	46	Enjin Coin (ENJ/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENJ/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	181	3	4	https://pruviq.com/coins/enjusdt/	yes
https://pruviq.com/coins/enjusdt/	200	Enjin Coin (ENJ/USDT) - Coin Explorer - PRUVIQ	46	Enjin Coin (ENJ/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENJ/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	181	3	4	https://pruviq.com/coins/enjusdt/	yes
https://pruviq.com/coins/ens/	200	Ethereum Name Service (ENS/USDT) - Coin Explorer - PRUVIQ	57	Ethereum Name Service (ENS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	192	3	4	https://pruviq.com/coins/ensusdt/	yes
https://pruviq.com/coins/enso/	200	Enso (ENSO/USDT) - Coin Explorer - PRUVIQ	41	Enso (ENSO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENSO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/ensousdt/	yes
https://pruviq.com/coins/ensousdt/	200	Enso (ENSO/USDT) - Coin Explorer - PRUVIQ	41	Enso (ENSO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENSO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/ensousdt/	yes
https://pruviq.com/coins/ensusdt/	200	Ethereum Name Service (ENS/USDT) - Coin Explorer - PRUVIQ	57	Ethereum Name Service (ENS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ENS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	192	3	4	https://pruviq.com/coins/ensusdt/	yes
https://pruviq.com/coins/epic/	200	EPIC (EPIC/USDT) - Coin Explorer - PRUVIQ	41	EPIC (EPIC/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EPIC/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/epicusdt/	yes
https://pruviq.com/coins/epicusdt/	200	EPIC (EPIC/USDT) - Coin Explorer - PRUVIQ	41	EPIC (EPIC/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EPIC/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/epicusdt/	yes
https://pruviq.com/coins/ept/	200	EPT (EPT/USDT) - Coin Explorer - PRUVIQ	39	EPT (EPT/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EPT/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/eptusdt/	yes
https://pruviq.com/coins/eptusdt/	200	EPT (EPT/USDT) - Coin Explorer - PRUVIQ	39	EPT (EPT/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EPT/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/eptusdt/	yes
https://pruviq.com/coins/era/	200	Caldera (ERA/USDT) - Coin Explorer - PRUVIQ	43	Caldera (ERA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ERA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	178	3	4	https://pruviq.com/coins/erausdt/	yes
https://pruviq.com/coins/erausdt/	200	Caldera (ERA/USDT) - Coin Explorer - PRUVIQ	43	Caldera (ERA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ERA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	178	3	4	https://pruviq.com/coins/erausdt/	yes
https://pruviq.com/coins/esports/	200	Yooldo Games (ESPORTS/USDT) - Coin Explorer - PRUVIQ	52	Yooldo Games (ESPORTS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ESPORTS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	191	3	4	https://pruviq.com/coins/esportsusdt/	yes
https://pruviq.com/coins/esportsusdt/	200	Yooldo Games (ESPORTS/USDT) - Coin Explorer - PRUVIQ	52	Yooldo Games (ESPORTS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ESPORTS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	191	3	4	https://pruviq.com/coins/esportsusdt/	yes
https://pruviq.com/coins/etc/	200	Ethereum Classic (ETC/USDT) - Coin Explorer - PRUVIQ	52	Ethereum Classic (ETC/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETC/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	187	3	4	https://pruviq.com/coins/etcusdt/	yes
https://pruviq.com/coins/etcusdt/	200	Ethereum Classic (ETC/USDT) - Coin Explorer - PRUVIQ	52	Ethereum Classic (ETC/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETC/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	187	3	4	https://pruviq.com/coins/etcusdt/	yes
https://pruviq.com/coins/eth/	200	Ethereum (ETH/USDT) - Coin Explorer - PRUVIQ	44	Ethereum (ETH/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETH/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	179	3	4	https://pruviq.com/coins/ethusdt/	yes
https://pruviq.com/coins/ethfi/	200	Ether.fi (ETHFI/USDT) - Coin Explorer - PRUVIQ	46	Ether.fi (ETHFI/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETHFI/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/ethfiusdt/	yes
https://pruviq.com/coins/ethfiusdt/	200	Ether.fi (ETHFI/USDT) - Coin Explorer - PRUVIQ	46	Ether.fi (ETHFI/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETHFI/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/ethfiusdt/	yes
https://pruviq.com/coins/ethusdt/	200	Ethereum (ETH/USDT) - Coin Explorer - PRUVIQ	44	Ethereum (ETH/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETH/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	179	3	4	https://pruviq.com/coins/ethusdt/	yes
https://pruviq.com/coins/ethw/	200	EthereumPoW (ETHW/USDT) - Coin Explorer - PRUVIQ	48	EthereumPoW (ETHW/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETHW/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	184	3	4	https://pruviq.com/coins/ethwusdt/	yes
https://pruviq.com/coins/ethwusdt/	200	EthereumPoW (ETHW/USDT) - Coin Explorer - PRUVIQ	48	EthereumPoW (ETHW/USDT) trading strategy simulation — backtest BB Squeeze SHORT on ETHW/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	184	3	4	https://pruviq.com/coins/ethwusdt/	yes
https://pruviq.com/coins/eul/	200	EUL (EUL/USDT) - Coin Explorer - PRUVIQ	39	EUL (EUL/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EUL/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/eulusdt/	yes
https://pruviq.com/coins/eulusdt/	200	EUL (EUL/USDT) - Coin Explorer - PRUVIQ	39	EUL (EUL/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EUL/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/eulusdt/	yes
https://pruviq.com/coins/evaa/	200	EVAA (EVAA/USDT) - Coin Explorer - PRUVIQ	41	EVAA (EVAA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EVAA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/evaausdt/	yes
https://pruviq.com/coins/evaausdt/	200	EVAA (EVAA/USDT) - Coin Explorer - PRUVIQ	41	EVAA (EVAA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on EVAA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/evaausdt/	yes
https://pruviq.com/coins/f/	200	F (F/USDT) - Coin Explorer - PRUVIQ	35	F (F/USDT) trading strategy simulation — backtest BB Squeeze SHORT on F/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	168	3	4	https://pruviq.com/coins/fusdt/	yes
https://pruviq.com/coins/fartcoin/	200	Fartcoin (FARTCOIN/USDT) - Coin Explorer - PRUVIQ	49	Fartcoin (FARTCOIN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FARTCOIN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	189	3	4	https://pruviq.com/coins/fartcoinusdt/	yes
https://pruviq.com/coins/fartcoinusdt/	200	Fartcoin (FARTCOIN/USDT) - Coin Explorer - PRUVIQ	49	Fartcoin (FARTCOIN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FARTCOIN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	189	3	4	https://pruviq.com/coins/fartcoinusdt/	yes
https://pruviq.com/coins/fet/	200	Artificial Superintelligence Alliance (FET/USDT) - Coin Explorer - PRUVIQ	73	Artificial Superintelligence Alliance (FET/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FET/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	208	3	4	https://pruviq.com/coins/fetusdt/	yes
https://pruviq.com/coins/fetusdt/	200	Artificial Superintelligence Alliance (FET/USDT) - Coin Explorer - PRUVIQ	73	Artificial Superintelligence Alliance (FET/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FET/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	208	3	4	https://pruviq.com/coins/fetusdt/	yes
https://pruviq.com/coins/ff/	200	Falcon Finance (FF/USDT) - Coin Explorer - PRUVIQ	49	Falcon Finance (FF/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FF/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/ffusdt/	yes
https://pruviq.com/coins/ffusdt/	200	Falcon Finance (FF/USDT) - Coin Explorer - PRUVIQ	49	Falcon Finance (FF/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FF/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	183	3	4	https://pruviq.com/coins/ffusdt/	yes
https://pruviq.com/coins/fhe/	200	FHE (FHE/USDT) - Coin Explorer - PRUVIQ	39	FHE (FHE/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FHE/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/fheusdt/	yes
https://pruviq.com/coins/fheusdt/	200	FHE (FHE/USDT) - Coin Explorer - PRUVIQ	39	FHE (FHE/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FHE/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/fheusdt/	yes
https://pruviq.com/coins/fida/	200	FIDA (FIDA/USDT) - Coin Explorer - PRUVIQ	41	FIDA (FIDA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIDA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fidausdt/	yes
https://pruviq.com/coins/fidausdt/	200	FIDA (FIDA/USDT) - Coin Explorer - PRUVIQ	41	FIDA (FIDA/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIDA/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fidausdt/	yes
https://pruviq.com/coins/fil/	200	Filecoin (FIL/USDT) - Coin Explorer - PRUVIQ	44	Filecoin (FIL/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIL/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	179	3	4	https://pruviq.com/coins/filusdt/	yes
https://pruviq.com/coins/filusdt/	200	Filecoin (FIL/USDT) - Coin Explorer - PRUVIQ	44	Filecoin (FIL/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIL/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	179	3	4	https://pruviq.com/coins/filusdt/	yes
https://pruviq.com/coins/fio/	200	FIO (FIO/USDT) - Coin Explorer - PRUVIQ	39	FIO (FIO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/fiousdt/	yes
https://pruviq.com/coins/fiousdt/	200	FIO (FIO/USDT) - Coin Explorer - PRUVIQ	39	FIO (FIO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FIO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/fiousdt/	yes
https://pruviq.com/coins/flock/	200	FLOCK (FLOCK/USDT) - Coin Explorer - PRUVIQ	43	FLOCK (FLOCK/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLOCK/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/flockusdt/	yes
https://pruviq.com/coins/flockusdt/	200	FLOCK (FLOCK/USDT) - Coin Explorer - PRUVIQ	43	FLOCK (FLOCK/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLOCK/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/flockusdt/	yes
https://pruviq.com/coins/flow/	200	Flow (FLOW/USDT) - Coin Explorer - PRUVIQ	41	Flow (FLOW/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLOW/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/flowusdt/	yes
https://pruviq.com/coins/flowusdt/	200	Flow (FLOW/USDT) - Coin Explorer - PRUVIQ	41	Flow (FLOW/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLOW/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/flowusdt/	yes
https://pruviq.com/coins/fluid/	200	Fluid (FLUID/USDT) - Coin Explorer - PRUVIQ	43	Fluid (FLUID/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLUID/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/fluidusdt/	yes
https://pruviq.com/coins/fluidusdt/	200	Fluid (FLUID/USDT) - Coin Explorer - PRUVIQ	43	Fluid (FLUID/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLUID/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/fluidusdt/	yes
https://pruviq.com/coins/flux/	200	Flux (FLUX/USDT) - Coin Explorer - PRUVIQ	41	Flux (FLUX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLUX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fluxusdt/	yes
https://pruviq.com/coins/fluxusdt/	200	Flux (FLUX/USDT) - Coin Explorer - PRUVIQ	41	Flux (FLUX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FLUX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fluxusdt/	yes
https://pruviq.com/coins/fogo/	200	Fogo (FOGO/USDT) - Coin Explorer - PRUVIQ	41	Fogo (FOGO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FOGO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fogousdt/	yes
https://pruviq.com/coins/fogousdt/	200	Fogo (FOGO/USDT) - Coin Explorer - PRUVIQ	41	Fogo (FOGO/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FOGO/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/fogousdt/	yes
https://pruviq.com/coins/folks/	200	FOLKS (FOLKS/USDT) - Coin Explorer - PRUVIQ	43	FOLKS (FOLKS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FOLKS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/folksusdt/	yes
https://pruviq.com/coins/folksusdt/	200	FOLKS (FOLKS/USDT) - Coin Explorer - PRUVIQ	43	FOLKS (FOLKS/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FOLKS/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/folksusdt/	yes
https://pruviq.com/coins/form/	200	Four (FORM/USDT) - Coin Explorer - PRUVIQ	41	Four (FORM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FORM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/formusdt/	yes
https://pruviq.com/coins/formusdt/	200	Four (FORM/USDT) - Coin Explorer - PRUVIQ	41	Four (FORM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FORM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	177	3	4	https://pruviq.com/coins/formusdt/	yes
https://pruviq.com/coins/forth/	200	FORTH (FORTH/USDT) - Coin Explorer - PRUVIQ	43	FORTH (FORTH/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FORTH/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/forthusdt/	yes
https://pruviq.com/coins/forthusdt/	200	FORTH (FORTH/USDT) - Coin Explorer - PRUVIQ	43	FORTH (FORTH/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FORTH/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	180	3	4	https://pruviq.com/coins/forthusdt/	yes
https://pruviq.com/coins/frax/	200	Frax (prev. FXS) (FRAX/USDT) - Coin Explorer - PRUVIQ	53	Frax (prev. FXS) (FRAX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FRAX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	189	3	4	https://pruviq.com/coins/fraxusdt/	yes
https://pruviq.com/coins/fraxusdt/	200	Frax (prev. FXS) (FRAX/USDT) - Coin Explorer - PRUVIQ	53	Frax (prev. FXS) (FRAX/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FRAX/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	189	3	4	https://pruviq.com/coins/fraxusdt/	yes
https://pruviq.com/coins/ftm/	200	FTM (FTM/USDT) - Coin Explorer - PRUVIQ	39	FTM (FTM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FTM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/ftmusdt/	yes
https://pruviq.com/coins/ftmusdt/	200	FTM (FTM/USDT) - Coin Explorer - PRUVIQ	39	FTM (FTM/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FTM/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/ftmusdt/	yes
https://pruviq.com/coins/fun/	200	FUN (FUN/USDT) - Coin Explorer - PRUVIQ	39	FUN (FUN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FUN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/funusdt/	yes
https://pruviq.com/coins/funusdt/	200	FUN (FUN/USDT) - Coin Explorer - PRUVIQ	39	FUN (FUN/USDT) trading strategy simulation — backtest BB Squeeze SHORT on FUN/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	174	3	4	https://pruviq.com/coins/funusdt/	yes
https://pruviq.com/coins/fusdt/	200	F (F/USDT) - Coin Explorer - PRUVIQ	35	F (F/USDT) trading strategy simulation — backtest BB Squeeze SHORT on F/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	168	3	4	https://pruviq.com/coins/fusdt/	yes
https://pruviq.com/coins/g/	200	Gravity (by Galxe) (G/USDT) - Coin Explorer - PRUVIQ	52	Gravity (by Galxe) (G/USDT) trading strategy simulation — backtest BB Squeeze SHORT on G/USDT with 2+ years of data. See entry/exit signals, win rate, and profit factor. Free on PRUVIQ.	185	3	4	https://pruviq.com/coins/gusdt/	yes
